(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
		Common_Rock08_01_Shadow (596 verts)	-1	True	False	False	1	[default (UnityEngine.Material)] 	
	Universal Render Pipeline/Lit (639 verts): 
		Common_Prop05_01_Shadow (128 verts)	-1	True	False	False	1	[lambert1 (UnityEngine.Material)] 	
		Common_Prop05_01_Shadow (128 verts)	-1	True	False	False	1	[lambert1 (UnityEngine.Material)] 	
		Common_Prop05_01_Shadow (128 verts)	-1	True	False	False	1	[lambert1 (UnityEngine.Material)] 	
		Common_Prop05_01_Shadow (128 verts)	-1	True	False	False	1	[lambert1 (UnityEngine.Material)] 	
		Common_Altar01_Shadow (127 verts)	-1	True	False	False	1	[lambert1 (UnityEngine.Material)] 	
	Universal Render Pipeline/Lit (48938 verts): 
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (3) (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (2) (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (2) (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (1) (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (1) (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Prop02_02_Shadow (84 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_02_Shadow (77 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_04_Shadow (206 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_01_Shadow (94 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_04_Shadow (206 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Prop02_02_Shadow (84 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_01_Shadow (94 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_03_Shadow (178 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock09_Shadow (254 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Prop02_03_Shadow (178 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_Shadow (281 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_Worn05_Shadow (649 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_house02_Shadow (558 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_house01_Shadow (248 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2x1 times]
		Map_ChenXGD_windmill001_Shadow (165 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_02_Gharry001_Shadow (1149 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_lamp01_Shadow (208 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Common_Rock11_01_Shadow (69 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_Worn07_Shadow (91 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Cube (24 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_Shadow (281 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock08_Shadow (596 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_Shadow (281 verts)	-1	True	False	False	1	[Lit (UnityEngine.Material)] 	
		Common_Rock11_03_Shadow (127 verts)	-1	True	False	True	1	[Lit (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1060x488 times]
	Universal Render Pipeline/Lit (392 verts): 
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
		Map_ChenXGD_Worn02_Shadow (56 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn02_Shadow (UnityEngine.Material)] 	
	Universal Render Pipeline/Lit (883 verts): 
		Map_ChenXGD_Worn03_05_Shadow (26 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_04_Shadow (31 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_03_Shadow (20 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Map_ChenXGD_Worn03_02_Shadow (30 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_01_Shadow (223 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Map_ChenXGD_Worn03_04_Shadow (31 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_05_Shadow (26 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn03_01_Shadow (223 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Map_ChenXGD_Worn03_01_Shadow (223 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		Map_ChenXGD_Worn03_03_Shadow (20 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Map_ChenXGD_Worn03_02_Shadow (30 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn03_Shadow_Mat (UnityEngine.Material)] 	
	Universal Render Pipeline/Lit (24 verts): 
		Map_ChenXGD_Worn05_02_Shadow (24 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn05_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
	Universal Render Pipeline/Lit (362 verts): 
		Map_ChenXGD_Worn07_02_Shadow (87 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn07_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn07_02_Shadow (87 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn07_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn07_02_Shadow (87 verts)	-1	True	False	False	1	[Map_ChenXGD_Worn07_Mat (UnityEngine.Material)] 	
		Map_ChenXGD_Worn07_01_Shadow (101 verts)	-1	True	False	True	1	[Map_ChenXGD_Worn07_Mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
	Universal Render Pipeline/Lit (17250 verts): 
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
		Common_Rock02_01_Shadow (75 verts)	-1	True	False	False	1	[Material #1 (UnityEngine.Material)] 	
